Binomial,authors,order,family,genus,species,WCVP_URL,POWO_URL,IPNI_URL,accepted_WCVP_URL,StaceIV_nativity,Atlas_nativity_viaALIENATT_PLANTATT,Stace_Crawley_nativity_aliens,SLA,LDMC,seed_mass,leaf_area,mean_veg_height,max_veg_height,L_PLANTATT,F_PLANTATT,R_PLANTATT,N_PLANTATT,S_PLANTATT,L_Doring,F_Doring,R_Doring,N_Doring,S_Doring,T_Doring,ECPE_CSR,predicted_CSR,growth_form,succulence,life_form,biome,origin,TDWG_level_1_code,GB_Man_hectads_post2000,Ire_hectads_post2000,CI_hectads_post2000,GB_Man_hectads_1987_1999,Ire_hectads_1987_1999,CI_hectads_1987_1999,GB_Man_hectads_2000_2009,Ire_hectads_2000_2009,CI_hectads_2000_2009,GB_Man_hectads_2010_2019,Ire_hectads_2010_2019,CI_hectads_2010_2019,hybrid_propensity,scaled_hybrid_propensity,BOLD_link1,BOLD_link2,BOLD_link3,GS_1C_pg,GS_2C_pg,GS_1C_Mbp,GS_2C_Mbp,from_BI_material,data_source,sporophytic_chromosome_number,infraspecific_variation_chrom_number,other_reported_sporophytic_chromosome_number,source_of_other_chrom_num,AccSpeciesName,Actual EvapoTranspiration,After-ripening requirement,Altitude,Altitude (maximum recorded),Altitude (minimum recorded),Altitude (typical minimum),Annual precipitation,Annual seed dispersal,Appendages on dispersal unit,Average annual relative humidity,Average number of ground frost days per year (sum) (FRS),British distribution (post 1949 records),Carnivory,Change Index,Chromosome cDNA content,Chromosome number,Chromosome ploidy,Cleistogamy,Clonality,Cloud cover,"Comments, notes, methods","Dicliny (monoeceous, dioecious, hermaphrodite)",Dispersal syndrome (agent),Dispersal unit (dispersule / diaspore) length,EW Index,Ecosystem rooting depth,Ellenberg indicator value: Light,Ellenberg indicator value: Moisture,Ellenberg indicator value: Salt tolerance,Ellenberg indicator value: nitrogen,Ellenberg indicator value: pH (reaction),End of flowering,Epoch,Exposure,Fern  and moss spore width (diameter),Fertilization,Fine root diameter,First historical record: 1. date,First historical record: 2. site,Flower pollen ovule ratio,Flowering period: peak month,Fraction of absorbed photosynthetic active radiation (FAPAR) of the site,GPP of the site,Genera growth form,Germination requirements 1. chilling,Germination requirements 2. light,Germination requirements 3. temperature fluctuation,Germination type,Habitat / plot description,Heteromorphy,Heterophylly,Identifier within contributed dataset (ID),Inbreeding,Incompatibility systems,Intensity of mycorrhizal infection,January mean temperature,July mean temperature,Latitude,Leaf Relative water content (water content / water content at saturation),Leaf Water content (molar) per leaf dry mass (WCd),Leaf Water content saturating (molar) (WCs),Leaf Water content total (molar) (WCt),Leaf area index of the site (LAI),Leaf area: in case of compound leaves undefined if leaf or leaflet; undefined if petiole and rhachis in- or excluded,Leaf carbon content per area,Leaf carbon content per dry mass,Leaf carbon/nitrogen (C/N) ratio,Leaf carotenoid content per dry mass,Leaf chlorophyll a content per dry mass,Leaf chlorophyll a+b content per area,Leaf chlorophyll a/b ratio,Leaf chlorophyll b content per dry mass,Leaf chlorophyll content (a+b) per dry mass,Leaf compoundness,Leaf dry matter content per leaf water-saturated mass (LDMC),Leaf lamina thickness,"Leaf lifespan (longevity, retention time, LL)",Leaf nitrogen content per area (Narea),Leaf nitrogen content per dry mass (Nmass),Leaf petiole length,Leaf phenology type,Leaf phosphorus content per area (Parea),Leaf phosphorus content per dry mass (Pmass),Leaf position,Leaf respiration per area at leaf temperature,Leaf respiration per dry mass,Leaf shape: 2. outline,Leaf shape: 3. pointed/round,Leaf shape: 4. length versus breadth,Leaf shape: 5. leaf base,Leaf shape: 6. leaf petiole type,Leaf thickness,Leaf tissue density,Leaf transpiration (molar) per dry mass,Leaf transpiration rate per dry mass (daytime),Leaf water content per leaf dry mass,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",Leaf water content saturating,Leaf water content total,Leaf water saturation deficit,Length of growing season (LGP),Location / Site Name,Location Country,Longitude,Major Phylogenetic Group,Maximum Green Vegetation Fraction,Maximum depth of leaves in the canopy,Maximum temperature at which 50% seeds germinate,Maximum temperature of germination,Mean annual sum of potential evapotranspiration (PET),Mean annual temperature (MAT),Mean clear-sky surface radiation budget from ERBE global: Global shortwave radiation budget data derived from 5 Years of ERBE measurements,Mean cloud forcing surface radiation budget from ERBE global: Global shortwave radiation budget data derived from 5 Years of ERBE measurements,Mean cloud surface radiation budget from ERBE global: Global shortwave radiation budget data derived from 5 Years of ERBE measurements,Mean number of wet days per year,Mean sum of annual precipitation (PPT / MAP / TAP),Mid Point,Minimum temperature at which 50% seeds germinate,Minimum temperature germination,Mono/poly carpic,Mycorrhizal type,NDVI of the site,NPP of the site (2),Net primary productivity of the site (NPP),Normal method of propagation,Northern Limit in Britain,Northern Limit in Europe,Number of European countries in which native,Nutrition (autotroph versus heterotroph),"Onset of flowering (first flowering date, beginning of flowering period)",Order,Photoperiodism: threshold value (h),Photoperiodism: type,Photosynthesis per leaf area at leaf temperature (A_area),Photosynthesis per leaf dry mass (Amass),Physical defences on buds,Physical defences on flowers/fruits,Physical defences on leaves,Physical defences on stems,Plant age at first flowering (primary juvenil period),Plant growth form,Plant height (unspecified if vegetative or reproductive),Plant life form (Raunkiaer life form),Plant photosynthetic pathway,Plant relative growth rate (RGR),Pollen viability,Pollen: 1. mono/di-morphic,Pollen: 2. diameter (um),Pollination syndrome (pollen vector),Precipitation Seasonality (Coefficient of Variation),Precipitation of Coldest Quarter,Precipitation of Driest Month,Precipitation of Driest Quarter,Precipitation of Warmest Quarter,Precipitation of Wettest Month,Precipitation of Wettest Quarter,Priestley-Taylor alpha coefficient,Range: 1. european countries where native,Range: 2. european countries where introduced,Range: 3. continents where native,Range: 4. continents where introduced,Reference / source,Root architecture / root system / root habit,Root hair length,Root hairs,"Root persistence (livespan, longevity)",Root rooting depth ,SLA: undefined if petiole in- or excluded,SN Index,Salinity Tolerance,Seed / ovule ratio,Seed dry mass,Seed length (largest dimension length),Seed number per plant,Seed shedding season (time of seed dispersal),Seed viability,Seedbank density,Seedbank longevity,Seedbank type,Seeds per flower,Soil C content per ground area,Soil N content per ground area,Soil bulk density,Soil field capacity,Soil ph,Soil plant available water capacity of rooting zone (derived from remote sensing) 1,Soil plant available water capacity of rooting zone (derived from remote sensing) 2,Soil profile available water capacity,Soil thermal capacity,Soil water content (SWC),Soil wilting point,Solar radiation (kJ m-2 day-1),Southern Limit in Europe,Species conservation status,Species continentality,Species eastern limit,Species nutrient requirements (in soil),Species nutrient requirements (in water),Species occurance dynamics (increasing / decreasing),Species origin,"Species pH requirement ( soil, extreme minimum)","Species pH requirement ( soil, typical minimum)","Species pH requirement (soil, extreme maximum)","Species pH requirement (soil, typical maximum)","Species pH requirement (water, extreme maximum)","Species pH requirement (water, extreme minimum)","Species pH requirement (water, typical maximum)","Species pH requirement (water, typical minimum)",Species rarity status,Species soil moisture requirements (drainage),Species soil moisture requirements (supply),Species soil moisture requirements (water table),Species status (nativity at growth location),Species synonyms (alternative name),Spread (plant height versus plant width relationshp)),Stem longevity,Stem self-supporting,Stomata density,Stomata density on lower surface,Stomata density on upper surface,Stomata distribution (surfaces present),Subclass,Temperature sum of growing degree days (GDD),Temperature: Annual Range,Temperature: Isothermality (BIO2/BIO7) (* 100),Temperature: Max Temperature of Warmest Month,Temperature: Mean Diurnal Range (Mean of monthly (max temp - min temp)),Temperature: Mean Temperature of Coldest Quarter,Temperature: Mean Temperature of Driest Quarter,Temperature: Mean Temperature of Warmest Quarter,Temperature: Mean Temperature of Wettest Quarter,Temperature: Min Temperature of Coldest Month,Temperature: Seasonality (standard deviation *100),Terrestrial chlorophyll index of the site,Time (season) of germination (seedling emergence),Tolerance (resistance) to heavy metals,Tolerance to drought,Tolerance to frost (non-woody tissue),Tolerance to frost (seedlings),Tolerance to grazing,Tolerance to shade,Typical abundance where naturally occurring,Vegetation type / Biome,Vegetative regeneration / reproduction (clonal spread),Vegetative reproduction: pattern forming,Water vapor pressure (kPa),Wetness/Humidity/Aridity of area where samples were taken,Wind speed (m s-1),Woodiness
salix repens,L.,Malpighiales,Salicaceae,Salix,repens,https://wcvp.science.kew.org/taxon/305835-2,http://plantsoftheworldonline.org/taxon/305835-2,https://ipni.org/n/305835-2,,N,N,,14.59504117,0.396071429,0.041333333,132.4124815,0.69,2,8,7,6,3,0,8,7,6,3,0,,SC,S/SR,Shrub,,phanerophyte,Boreo-Temperate,,,1284,396,1,1217,348,1,844,189,0,1067,329,1,10,5.847953216,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2838-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK1339-20,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA645-10,0.39,0.77,377.01,754.03,n,marda et al. 2019,38,n,38,"marda et al. 2019, Zonneveld, 2019",Salix repens,546,,8,853,0,,1205,,,84,163.8,,does not kill insects,-0.42,1.245625,53.83333333,2.833333333,,Rhizome far creeping,82.8,,dioecious,wind,,4.83,1.200000048,8,7,,3,6,5,Late Cretaceous,,,obligatory cross,,1597,"Hampstead, London",,,0.630805552,1766.2,ST,,,,,,,,33541,,,occasionally mycorrhizal,3.5,14,52.38569895,,,,,2.283611059,0.1-1,,51.00097166,33.72116846,,,,,,,simple,,,,,2.048,4,aestival,,5.45E-02,,,,entire,pointed,>3 times as long as wide,rounded,petiolate,0.175,425.73241,,,,,,,,12,Luttenbergerven,Netherlands,4.566015894,Angiosperms,92,,,,698,9.754166654,164.4979096,-66.41091919,98.08933258,193.5,831,83.25,,,polycarpic,ecto,0.669765651,729.7999878,1052.6,,Yes,50-55,17,autotrophic,,Malpighiales,,,,,,,soft hairs,,,S,150,phanerophyte,C3,,,,,insect,26.01939939,200,45,153,190,101,289,78,,,Europe,,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",,,,,,126.5332584,4.98,,,,,,,,15,,"seedbank present, type uncertain",,24.27949905,2528.310059,1.195240021,455.9779968,5.748000145,399.1000061,417.5,276.4559937,0.968400002,84,179.5220032,9983.833333,<45,,Not continental,Euro-Siberian,infertile,,declining,Neophyt in British Islands,4.38,5.39,7.5,6.89,6.99,4.54,6.74,5.68,Present,,,periodically high,native,,height < width,,self-supporting,,,,,Magnoliidae,1625,20.40000081,35.48850557,20.20000076,8.233333563,3.649999902,8.466666619,16.2833333,10.76666665,-0.400000006,519.9519231,2.309528828,,,,,,,none,dominant,4,rooting stems,diffuse ramets,1.05583334,1.1045,3.674999952,woody
salix reticulata,L.,Malpighiales,Salicaceae,Salix,reticulata,https://wcvp.science.kew.org/taxon/304292-2,http://plantsoftheworldonline.org/taxon/304292-2,https://ipni.org/n/304292-2,,N,N,,9.626285894,0.358826667,0.1375,214.2528,0.139310345,0.8,7,6,8,3,0,8,6,9,3,0,2,,S,Herb,,chamaephyte,Arctic Montane,,,18,0,0,18,0,0,13,0,0,15,0,0,1,0.584795322,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK266-14,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK948-14,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK491-14,,,,,,,,,,,Salix reticulata,291,,463,1097,609,,2081,,,73,316,17,does not kill insects,-0.17,1.245625,53.83333333,2.833333333,,Rhizome shortly creeping,81.2,,dioecious,,,4.35,0.400000006,,,0,,8,7,Late Cretaceous,,,obligatory cross,,1777,Scottish Highlands,,,,521.2,ST,,,,,,,,26239,,,normally mycorrhizal,-0.100000001,11.30000019,68.34,,266.2384137,,,,01-Oct,,53.1149515,28.3949863,1.230645161,,,3.3,,4.9,simple,358.83,,3.24,,1.870575,6,aestival,,0.094,,,10.7321,entire,rounded,1-3 times as long as wide,truncate,petiolate,0.34,351.1354082,,,1.786834992,64.117,,,,5,BÃ¥ttjÃ¸nndalen/BerghÃ¸gda,Sweden,18.8166667,Angiosperms,91,,,,371,0.32083332,97.29299927,-41.14433289,56.15083313,224.1,362,83.25,,,,ecto,0.188036457,154.5,365,seed and vegetative,,55-60,18,autotrophic,,Malpighiales,,,,134.6,,,soft hairs,,,S,20,chamaephyte,C3,,,,24,insect,41.55126445,73,14,51,141,60,141,78,,,Europe,,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",,,,,,93.85451505,7.4,,,,,,,,,,transient,,39.32389832,2923.360107,1.019260049,252.8710022,6.184999943,11,93.59999847,167.6710053,0.836499989,90,85.20030212,7849.333333,No,,Not continental,Circumpolar,infertile,,,Neophyt in British Islands,,,,,,,,,Scarce,,,,native,,height < width,,creeping,,,,lower,Magnoliidae,208,29.69999981,24.13888915,14.80000019,7.241666744,-8.950000127,-2.083333304,10.1000001,10.1000001,-14.89999962,779.663273,0.689581633,,,,,,,none,scattered,11,rooting stems,,0.501666668,1.1065,2.591666659,woody
salix triandra,L.,Malpighiales,Salicaceae,Salix,triandra,https://wcvp.science.kew.org/taxon/302929-2,http://plantsoftheworldonline.org/taxon/302929-2,https://ipni.org/n/302929-2,,Arch-denizen,AR,Arch-denizen,11.55398751,0.386135,0.02,860.076,6.302631579,10,7,8,7,5,0,7,8,7,5,0,,,S/CS,Shrub,,phanerophyte,Temperate,,,470,118,0,535,76,1,235,49,0,365,88,0,2,1.169590643,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1705-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA646-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1706-12,0.4,0.79,387,774,n,C-ValueDB,38| 44| 88,v,"38, 44, 88","C-ValueDB, marda et al. 2019, Zonneveld, 2019",Salix triandra,419,,56,228,,,813,,,84,243.8,,does not kill insects,-0.06,1.245625,53.83333333,2.833333333,,Little or no vegetative spread,79.9,,dioecious,,,3.67,0.699999988,,8,0,,7,,Late Cretaceous,,,obligatory cross,,1670,"Dorking, Surrey",,,,734.4,ST,,,,,,,,30678,,,normally mycorrhizal,3.700000048,15.60000038,58.25,,,,,1.582638919,01-Oct,,,,,,,,,,simple,,,,,2.42,5,aestival,,0.195,,,,toothed,pointed,>3 times as long as wide,rounded,petiolate,,,,,,,,,,8,Tartu,Estonia,26.67,Angiosperms,96,,,,577,5.345833267,134.5625,-48.41458511,86.15066528,180.3,617,83.25,,,polycarpic,ecto,0.469016939,475.6999969,468.7,,Yes,50-55,22,autotrophic,4,Malpighiales,,,,,,soft hairs,glabrous,,,S,1000,Mega- meso- and micro- phanerophyte,C3,,,,,insect,34.43123588,107,29,92,224,82,226,75,,,Europe,,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",,,,,,121.0653753,2.18,,,,,,,,,,,,12.85540009,1471.979981,1.340000033,390.7460022,7.126999855,139.3000031,157.8999939,243.7610016,1.080000043,85,146.9830017,9482.166667,<45,,Not continental,Eurasian,infertile,,,Archeophyt in British Islands,,,,,,,,,,,,periodically high,native,,height > width,,self-supporting,,,,both,Magnoliidae,1327,32.10000038,25.23364443,20.60000038,8.099999959,-4.933333437,-0.883333381,15.98333343,15.91666651,-11.5,847.1766886,1.638377667,,,,,,,none,scattered,4,,,0.768333331,1.0398,2.991666695,woody
salix udensis,Trautv. & C.A.Mey.,Malpighiales,Salicaceae,Salix,udensis,https://wcvp.science.kew.org/taxon/779086-1,http://plantsoftheworldonline.org/taxon/779086-1,https://ipni.org/n/779086-1,,Neo-surv,AN,Neo-surv,13.53179973,,0.108,,15.33333333,20,,,,,,,,,,,,,,,,phanerophyte,,E Asia,3,32,2,0,10,1,0,10,1,0,25,1,0,,,,,,,,,,,,,,,,Salix udensis,574.5,,1151,,,,,,,64,248.9,,,,1.245625,53.83333333,2.833333333,,,56.95,,,,,,0.849999994,,,,,,,Late Cretaceous,,,,,,,,,0.471499994,919.95,ST,,,,,,,,69688.5,,,,,,42.35833333,,,,,1.820763946,,,,,,,,,,,,,,,,2.89,,,,0.181,,,,,,,,,,,,,,,,,,7.5,"Suganuma, Honshu",China,127.8416667,Angiosperms,99.5,,,,785,2.708333303,187.1727066,-52.19545746,133.1800003,92.25,634,83.25,,,,,0.52553384,555.5,394.5,,,,,,,Malpighiales,,,,,,,,,,S,,,,,,,,,102.3342176,17,4,17,404.5,162,404.5,70.5,,,,,Chen et al 2013,,,,,,135.3179973,,,,,,,,,,,,,11.02124977,1193.89502,1.367110014,420.8065033,6.734499931,28,88.80000305,245.0210037,1.098720014,75.5,175.3075028,13450.125,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,Salix siuzevii,,,,,,,,Magnoliidae,1545,49,25.5812427,24.75,11.67500009,-14.55833356,-14.55833356,17.37500008,17.37500008,-23.10000038,1316.967554,1.849397659,,,,,,,,,4,,,0.717916662,0.83215,3.479166677,
salix viminalis,L.,Malpighiales,Salicaceae,Salix,viminalis,https://wcvp.science.kew.org/taxon/779152-1,http://plantsoftheworldonline.org/taxon/779152-1,https://ipni.org/n/779152-1,,Arch-denizen,AR,Arch-denizen,14.50561279,0.300253138,,427.35,6.105128205,10,7,8,6,6,0,7,8,7,,0,6,C/SC,S/CSR,Tree,,phanerophyte,Temperate,,,2078,736,7,1872,661,9,1413,287,1,1893,687,7,7,4.093567251,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1704-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1703-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA647-10,0.36,0.72,350.99,701.99,n,marda et al. 2019,38,n,"38, 76","C-ValueDB, marda et al. 2019, Zonneveld, 2019",Salix viminalis,437,,70,411,0,,1030,,,84,246.5,,does not kill insects,0.61,1.245625,53.83333333,2.833333333,,Little or no vegetative spread,80.5,,dioecious,wind,,4.21,0.699999988,7,8,,6,,4,Late Cretaceous,,,obligatory cross,,1632,"Hampstead, London",,,0.487729162,752.7,ST,,,,,,,,32046,,,normally mycorrhizal,3.700000048,14.80000019,58.66,,347.2479354,,,1.566388845,01-Oct,,49.8181456,17.27188418,,,,,,,simple,300.2531383,,6,,2.884349216,7.5,aestival,,0.410043123,,,,entire,pointed,>3 times as long as wide,cuneate,petiolate,,,,,2.330523057,69.97468617,,,,8,Tartu,Estonia,26.91666667,Angiosperms,94,,,,569,5.137499965,132.8897553,-49.12766647,83.76457977,180.3,610,83.25,,,polycarpic,ecto,0.563425779,496.7000122,476.6,,,>65,15,autotrophic,2,Malpighiales,,,,,,,soft hairs,dense hairs,,S,1000,Mega- meso- and micro- phanerophyte,C3,,,,24,insect,34.9194042,105,27,90,219,79,222,76,,,Europe,,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",,,,,,148.1481482,3.51,,,,,,,,,,transient,,7.805459976,1148.189941,1.503399968,390.7460022,6.855999947,142.699997,157.8999939,245.1829987,1.200580001,86,146.9830017,9508.666667,No,,Not continental,Eurasian,fertile,,increasing,Archeophyt in British Islands,,,,,,,,,,,,,native,,height > width,,self-supporting,,,,lower,Magnoliidae,1311,31.90000057,24.55168722,20.60000038,7.858333459,-5.233333339,-1.200000078,15.94999997,14.65000025,-11.60000038,859.2397818,1.671525836,,,,,,,none,frequent,4,,,0.760000003,1.0362,2.875,woody
salpichroa origanifolia,(Lam.) Thell,Solanales,Solanaceae,Salpichroa,origanifolia,https://wcvp.science.kew.org/taxon/817748-1,http://plantsoftheworldonline.org/taxon/817748-1,https://ipni.org/n/817748-1,,Neo-natd,AN,Neo-natd,,,,,0.55,0.8,,,,,,,,,,,,,,Herb,,hemicryoptophyte / vine,,S America,8,9,1,3,6,1,2,7,0,2,6,1,3,,,,,,,,,,,,,,,,Salpichroa origanifolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salsola kali,L.,Caryophyllales,Amaranthaceae,Salsola,kali,https://wcvp.science.kew.org/taxon/303401-2,http://plantsoftheworldonline.org/taxon/303401-2,https://ipni.org/n/303401-2,,N,N,,7.070325179,0.167579875,5.2771,27.64444464,0.480517241,1,9,6,7,8,3,9,6,7,8,3,,,,Herb,succulent,therophyte,Southern Temperate,,,249,71,7,255,64,11,169,36,4,197,58,6,,,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNB109-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2715-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2724-12,0.61,1.22,598,1196,n,C-ValueDB,36,n,36,"Zonneveld, 2019",Salsola kali,285,,136,,0,,1008,,,50,88.1,,does not kill insects,-0.61,1.92,18,2,,Little or no vegetative spread,34.65,,hermaphrodite,water,,5.34,1.299999952,,6,3,8,,9,,,,cross or automatic self,,,,,,0.235826381,427.8,HS,partial,,,,,,,26491,,,rarely mycorrhizal,4.5,14.89999962,-31.7958,,1264.125948,,,0.433472216,0.1-1,,,,,,,,,,simple,105.44,,,,20-30,,,,02-Mar,,,,entire,pointed,>3 times as long as wide,parallel-sided,sessile,,,,,8.484066768,89.456,,,,1,Brummagen Creek,Australia,143.5958,Angiosperms,50,,,,1507,18.93749994,206.3775024,-29.60791588,179.304245,29.65,293,,,,,absent,0.342053384,270.1499939,203.7,seed,,60-65,30,autotrophic,7,Caryophyllales,,,,,,,spiny point,,,S,60,therophyte,C4,,,,28,selfed,22.34319983,75,20,64,90,36,90,17,,,Europe,,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",,,,,shallow,45.7,3.73,saline,,,,,,,,,,1,7.618159771,762.2249756,1.646800041,390.3389893,7.629499912,154.3000031,153.25,226.0359955,1.308560014,19,160.1759949,18539,No,,Not continental,Euro-Siberian,infertile,,,Neophyt in British Islands,,,,,,,,,Present,,,,native,,height < width,<1,decumbent,,,,,Magnoliidae,5225.5,29.9000001,44.38048419,33,13.27500012,11.36666656,11.90000006,26.29999987,26.29999987,2.799999952,604.8708514,1.468763948,spring,,,,,,none,scattered,8,,no ramets,1.032500009,0.2105,2.900000016,non-woody
salsola kali,L.,Caryophyllales,Amaranthaceae,Salsola,kali,https://wcvp.science.kew.org/taxon/303401-2,http://plantsoftheworldonline.org/taxon/303401-2,https://ipni.org/n/303401-2,,N,N,,7.070325179,0.167579875,5.2771,27.64444464,0.480517241,1,9,6,7,8,3,9,6,7,8,3,,,,Herb,succulent,therophyte,Southern Temperate,,,249,71,7,255,64,11,169,36,4,197,58,6,,,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNB109-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2715-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2724-12,0.61,1.22,598,1196,n,C-ValueDB,36,n,36,"Zonneveld, 2019",Salsola kali subsp. ruthenica,207,,877.5,,,,,,,59,229.25,,,,1.92,18,2,,,45.9,,,,,,0.900000006,,,,,,,,,,,,,,,,0.189138889,452.5,HS,,,,,,,,55251.5,,,,,,42.10783333,,679.4340932,,,0.452500016,,,37.69358313,13.93344745,,,,,,,,179.8573975,,6,,2.70525893,,,,0.1175,,,,,,,,,,,,,4.559960357,82.01426025,,,,2.5,"Alashan, Inner Mongolia",China,111.5181,Angiosperms,44,,,,1007,7.152083335,177.4106674,-36.3320837,141.0820007,35.2,230.5,,,,,,0.164880209,198.6999931,242.2,,,,,,,Caryophyllales,,,,,,,,,,H,,,,,,,,,109.7224822,3,1,3,165.5,72.5,165.5,21,,,,,Han et al 2005,,,,,,164.6108333,,,,,,,,,,,,,12.45670033,1383.969971,1.555410028,256.5025024,7.519999981,46.34999847,72.29999924,157.1604996,1.268050015,22.5,99.34249878,16041.5,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,Salsola ruthenica,,,,,,,,Magnoliidae,2309.5,47.49999952,27.99802534,30.19999981,13.28750007,-8.816666603,-8.816666603,22.22499983,22.22499983,-17.29999971,1263.350355,0.811068125,,,,,,,,,13,,,0.519166667,0.24225,3.279166659,
salsola tragus,L.,Caryophyllales,Amaranthaceae,Salsola,tragus,https://wcvp.science.kew.org/taxon/307757-2,http://plantsoftheworldonline.org/taxon/307757-2,https://ipni.org/n/307757-2,,Neo-casual,,,,,,,,,,,,,,,,,,,,,,,,therophyte,,Europe,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.51,3.02,1476.78,2953.56,n,"Zonneveld, 2019",,,36,"marda et al. 2019, Zonneveld, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salvia glutinosa,L.,Lamiales,Lamiaceae,Salvia,glutinosa,https://wcvp.science.kew.org/taxon/456289-1,http://plantsoftheworldonline.org/taxon/456289-1,https://ipni.org/n/456289-1,,Neo-natd,AN,Neo-natd,54.76,0.103566667,3.895555556,11779.734,0.6425,1,,,,,,4,6,7,7,0,5,,CR,Herb,,hemicryptophyte,,S Europe,1,3,0,0,3,0,0,1,0,0,2,0,0,,,,,,0.97,1.93,945.6,1891.19,n,marda et al. 2019,,,16,"C-ValueDB, marda et al. 2019",Salvia glutinosa,688,,507,,,,,,,76,201.2,,,,1.4125,20,2.5,,,80.9,,,,,,0.800000012,,,,,,,PPH,,,,,,,,,0.468847215,1113.9,HS,,,,,,,,10855,,,,,,47.79936325,,1287.559969,,,1.446111083,,,,,,,,,,,,103.72,,,,,,,,,,,,,,,,,,,,,8.641342075,89.628,,,,10,,GERMANY,8.822072107,Angiosperms,93,,,,786,8.762500011,165.6874237,-57.96533203,107.7249222,178.5,846,2.65,,,,,0.595666647,693.4000244,696.4,,,,,,,Lamiales,,,,,,,,,,H,,,,,,,,,22.67366165,176,50,159,281,103,281,87,,,,,Kleyer et al 2008,,,,,,547.4,,,,,,,,,,,,,10.9691,1392.349976,1.507359982,382.29599,6.749000073,30.20000076,30.20000076,208.5220032,1.203199983,91,173.7740021,11277.5,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,Salvia glutinosa,,,,,,,,Magnoliidae,1682,27.09999991,31.70356695,21.5,8.591666612,0.466666698,1.849999968,17.2833333,17.2833333,-5.599999905,687.3007978,2.139573336,,,,,,,,,4,,,0.929999997,1.2353,2.308333337,
